it	post	prior	lik	mu	sig
334	-97.3786677056	-51.5443332969	-45.8343344087	100.09706994305446	4.694016361119929
335	-97.3786677056	-51.5443332969	-45.8343344087	100.09706994305446	4.694016361119929
336	-97.3629914449	-53.3700612373	-43.9929302076	99.55183982661148	4.8765891551678
337	-98.0130054157	-55.4085885223	-42.6044168935	101.51479919457533	5.080441883660201
338	-99.0132838468	-60.1181937414	-38.8950901054	100.39438137393627	5.551402405572183
339	-97.8329697321	-55.652914041	-42.1800556911	100.95216531405957	5.104874435532179
340	-97.7150444595	-55.2865970987	-42.4284473608	100.76966184673246	5.06824274129982
341	-97.7150444595	-55.2865970987	-42.4284473608	100.76966184673246	5.06824274129982
342	-100.131856334	-46.4664230691	-53.6654332645	102.32169871540471	4.186225338344177
343	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
344	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
345	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
346	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
347	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
348	-97.6692517649	-55.0745591017	-42.5946926633	100.72560343845254	5.0470389416024695
349	-97.6430223211	-49.7669743664	-47.8760479547	100.23236157853275	4.516280468070437
350	-97.6430223211	-49.7669743664	-47.8760479547	100.23236157853275	4.516280468070437
351	-97.6430223211	-49.7669743664	-47.8760479547	100.23236157853275	4.516280468070437
352	-97.4563268918	-54.4542019869	-43.0021249049	99.69601858702902	4.985003230124967
353	-98.4937150034	-47.6501544817	-50.8435605217	100.87630609666532	4.304598479605983
354	-97.5647404035	-54.1759570954	-43.3887833081	98.77316297754759	4.957178740974511
355	-97.5647404035	-54.1759570954	-43.3887833081	98.77316297754759	4.957178740974511
356	-97.6234439814	-49.7173471941	-47.9060967873	99.96457609132378	4.511317750846046
357	-97.6234439814	-49.7173471941	-47.9060967873	99.96457609132378	4.511317750846046
358	-97.6234439814	-49.7173471941	-47.9060967873	99.96457609132378	4.511317750846046
359	-97.8434676084	-49.1616011373	-48.6818664711	99.04402464394524	4.4557431451655045
360	-97.8434676084	-49.1616011373	-48.6818664711	99.04402464394524	4.4557431451655045
361	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
362	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
363	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
364	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
365	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
366	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
367	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
368	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
369	-98.2017113805	-56.6572960657	-41.5444153148	101.38898851177554	5.205312638005701
370	-97.9730048968	-53.20806603	-44.7649388668	101.82490107034893	4.860389634433527
371	-97.9730048968	-53.20806603	-44.7649388668	101.82490107034893	4.860389634433527
372	-97.9730048968	-53.20806603	-44.7649388668	101.82490107034893	4.860389634433527
373	-97.9730048968	-53.20806603	-44.7649388668	101.82490107034893	4.860389634433527
374	-97.9730048968	-53.20806603	-44.7649388668	101.82490107034893	4.860389634433527
375	-97.7401549471	-52.2555191917	-45.4846357554	101.39733174166537	4.765134950600762
376	-97.7401549471	-52.2555191917	-45.4846357554	101.39733174166537	4.765134950600762
377	-97.7563431366	-55.1249484775	-42.6313946591	100.99102913678811	5.052077879182849
378	-97.7563431366	-55.1249484775	-42.6313946591	100.99102913678811	5.052077879182849
379	-97.7903941119	-55.5176425645	-42.2727515475	100.8936457800641	5.091347287879702
380	-97.7903941119	-55.5176425645	-42.2727515475	100.8936457800641	5.091347287879702
381	-97.7903941119	-55.5176425645	-42.2727515475	100.8936457800641	5.091347287879702
382	-97.7903941119	-55.5176425645	-42.2727515475	100.8936457800641	5.091347287879702
383	-98.5001103606	-47.4106592862	-51.0894510744	100.6108275086448	4.280648960055087
384	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
385	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
386	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
387	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
388	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
389	-98.7308786894	-47.5535404166	-51.1773382728	101.2714247697005	4.2949370730961425
390	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
391	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
392	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
393	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
394	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
395	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
396	-97.6857548696	-55.4881879698	-42.1975668998	100.49589121316197	5.0884018284181085
397	-97.4858863825	-50.4734756563	-47.0124107262	99.9822670492442	4.586930597064215
398	-97.4858863825	-50.4734756563	-47.0124107262	99.9822670492442	4.586930597064215
399	-97.4858863825	-50.4734756563	-47.0124107262	99.9822670492442	4.586930597064215
400	-97.4858863825	-50.4734756563	-47.0124107262	99.9822670492442	4.586930597064215
401	-98.0649540906	-48.646485006	-49.4184690846	100.72661858666696	4.404231532035767
402	-98.0649540906	-48.646485006	-49.4184690846	100.72661858666696	4.404231532035767
403	-98.0649540906	-48.646485006	-49.4184690846	100.72661858666696	4.404231532035767
404	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
405	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
406	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
407	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
408	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
409	-97.6230728447	-52.3370320548	-45.2860407899	101.14921888140736	4.773286236910021
410	-98.3589214102	-47.4276296429	-50.9312917673	99.85317101726947	4.282345995721617
411	-98.2700570157	-57.5760846538	-40.6939723619	100.91790081725983	5.297191496817213
412	-98.2700570157	-57.5760846538	-40.6939723619	100.91790081725983	5.297191496817213
413	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
414	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
415	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
416	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
417	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
418	-97.7489156231	-49.9582349787	-47.7906806444	100.80253423589083	4.53540652930186
419	-97.6161517678	-55.4278067805	-42.1883449873	100.07411172706551	5.0823637094867316
420	-97.6161517678	-55.4278067805	-42.1883449873	100.07411172706551	5.0823637094867316
421	-97.6161517678	-55.4278067805	-42.1883449873	100.07411172706551	5.0823637094867316
422	-98.3998014727	-58.5337448652	-39.8660566074	99.70945926585102	5.392957517958999
423	-98.0508063317	-48.2046001312	-49.8462062005	99.65332856178286	4.3600430445495775
424	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
425	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
426	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
427	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
428	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
429	-98.1085187543	-49.4664808726	-48.6420378816	101.35104824500169	4.486231118697591
430	-98.4418730141	-49.4056102641	-49.03626275	101.8486151921833	4.4801440578395875
431	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
432	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
433	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
434	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
435	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
436	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
437	-99.4515883394	-60.7104703833	-38.7411179561	101.25400554510381	5.610630069761521
438	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
439	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
440	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
441	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
442	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
443	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
444	-97.4840844064	-53.9393927122	-43.5446916942	99.00232695691548	4.933522302652506
445	-97.7372355588	-56.1061951158	-41.631040443	99.77069542195453	5.150202543012449
446	-97.7372355588	-56.1061951158	-41.631040443	99.77069542195453	5.150202543012449
447	-97.7372355588	-56.1061951158	-41.631040443	99.77069542195453	5.150202543012449
448	-97.7372355588	-56.1061951158	-41.631040443	99.77069542195453	5.150202543012449
449	-97.7372355588	-56.1061951158	-41.631040443	99.77069542195453	5.150202543012449
450	-97.9159217111	-48.7071980206	-49.2087236906	100.21099909857548	4.410302833490558
451	-97.9159217111	-48.7071980206	-49.2087236906	100.21099909857548	4.410302833490558
452	-97.9159217111	-48.7071980206	-49.2087236906	100.21099909857548	4.410302833490558
453	-97.3597718543	-53.3497142309	-44.0100576234	99.58654578061777	4.874554454526595
454	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
455	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
456	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
457	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
458	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
459	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
460	-97.3489822515	-52.4312833444	-44.9176989071	99.4193331920399	4.782711365875511
461	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
462	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
463	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
464	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
465	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
466	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
467	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
468	-97.3491850468	-52.4297643429	-44.9194207038	99.41751793101052	4.782559465726779
469	-97.9440388555	-48.9123616681	-49.0316771874	100.60528471109652	4.430819198245382
470	-97.3359263584	-52.0800715157	-45.2558548427	99.78118313231242	4.747590183003327
471	-97.3359263584	-52.0800715157	-45.2558548427	99.78118313231242	4.747590183003327
472	-97.3359263584	-52.0800715157	-45.2558548427	99.78118313231242	4.747590183003327
473	-97.3359263584	-52.0800715157	-45.2558548427	99.78118313231242	4.747590183003327
474	-97.3359263584	-52.0800715157	-45.2558548427	99.78118313231242	4.747590183003327
475	-97.3853536965	-51.2580357897	-46.1273179068	99.85610415582339	4.6653866104088975
476	-97.3839624305	-51.6445393281	-45.7394231024	99.34399199253002	4.704036964246289
477	-97.3839624305	-51.6445393281	-45.7394231024	99.34399199253002	4.704036964246289
478	-97.3839624305	-51.6445393281	-45.7394231024	99.34399199253002	4.704036964246289
479	-97.3839624305	-51.6445393281	-45.7394231024	99.34399199253002	4.704036964246289
480	-97.4618081215	-52.7081886004	-44.753619521	100.69759685227463	4.8104018914776745
481	-97.6984740267	-53.7592068105	-43.9392672162	101.24472781371009	4.9155037124810885
482	-97.6984740267	-53.7592068105	-43.9392672162	101.24472781371009	4.9155037124810885
483	-97.6984740267	-53.7592068105	-43.9392672162	101.24472781371009	4.9155037124810885
484	-97.6984740267	-53.7592068105	-43.9392672162	101.24472781371009	4.9155037124810885
485	-97.6984740267	-53.7592068105	-43.9392672162	101.24472781371009	4.9155037124810885
486	-97.4489914163	-53.4764750354	-43.9725163809	100.53806179304297	4.887230534971884
487	-97.4489914163	-53.4764750354	-43.9725163809	100.53806179304297	4.887230534971884
488	-97.4489914163	-53.4764750354	-43.9725163809	100.53806179304297	4.887230534971884
489	-97.4489914163	-53.4764750354	-43.9725163809	100.53806179304297	4.887230534971884
490	-97.3416760086	-52.9836452319	-44.3580307767	99.61948799576719	4.837947554625572
491	-97.3416760086	-52.9836452319	-44.3580307767	99.61948799576719	4.837947554625572
492	-97.4403895531	-53.5998518302	-43.8405377229	100.45962637547225	4.8995682144506
493	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
494	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
495	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
496	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
497	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
498	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
499	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
500	-97.8636785054	-53.7309370788	-44.1327414266	101.5941290301795	4.912676739314293
501	-97.4217113056	-50.9116497059	-46.5100615997	99.87923742736494	4.630748002020008
502	-97.4217113056	-50.9116497059	-46.5100615997	99.87923742736494	4.630748002020008
503	-97.4217113056	-50.9116497059	-46.5100615997	99.87923742736494	4.630748002020008
504	-97.755736648	-49.213280297	-48.5424563509	100.09682256497219	4.46091106113861
505	-99.1120752245	-45.9807537944	-53.1313214301	99.78339218553165	4.137658410874563
506	-99.1120752245	-45.9807537944	-53.1313214301	99.78339218553165	4.137658410874563
507	-98.4517524728	-48.0438630164	-50.4078894564	101.13305865653426	4.343969333074165
508	-98.1757642755	-56.7495249929	-41.4262392826	101.27125183183638	5.214535530722881
509	-98.1757642755	-56.7495249929	-41.4262392826	101.27125183183638	5.214535530722881
510	-98.1757642755	-56.7495249929	-41.4262392826	101.27125183183638	5.214535530722881
511	-98.123721388	-56.6942244482	-41.4294969398	101.16665981912907	5.209005476253777
512	-98.123721388	-56.6942244482	-41.4294969398	101.16665981912907	5.209005476253777
513	-97.6992716753	-55.8203906898	-41.8788809856	100.16922026402311	5.121622100410421
514	-98.1401660801	-55.3717671825	-42.7683988975	97.76393585130714	5.076759749686604
515	-99.2391998221	-59.0912345195	-40.1479653027	97.42034166330492	5.448706483383784
516	-99.2391998221	-59.0912345195	-40.1479653027	97.42034166330492	5.448706483383784
517	-100.154096661	-61.6149990351	-38.5390976256	97.48914596903174	5.701082934943021
518	-100.154096661	-61.6149990351	-38.5390976256	97.48914596903174	5.701082934943021
519	-98.0989929204	-57.3755579283	-40.7234349921	99.14176488620993	5.277138824266107
520	-98.5795408816	-56.3100188208	-42.2695220608	97.30183222704616	5.170584913512163
521	-98.5795408816	-56.3100188208	-42.2695220608	97.30183222704616	5.170584913512163
522	-98.5795408816	-56.3100188208	-42.2695220608	97.30183222704616	5.170584913512163
523	-99.4133296484	-53.4522305631	-45.9610990853	96.029428344947	4.884806087743003
