it	joined_post	joined_prior	joined_lik	shape_sp0	rate_sp0	shape_sp1	rate_sp1	mean_bm_sp0	mean_bm_sp1	sp1-sp0
1870	-70.811693971	-14.68509646	-56.126597511	42.2375741704	0.412215980924	12.0103180009	0.0874527284302	102.464669312	137.334971893	34.8703025809
1880	-69.866569356	-13.1016941402	-56.7648752158	26.5429319461	0.272835006831	12.0103180009	0.0874527284302	97.2856535325	137.334971893	40.04931836
1890	-69.9696053735	-13.2946601265	-56.674945247	26.5429319461	0.272835006831	13.9129755104	0.11445508198	97.2856535325	121.558390153	24.2727366205
1900	-71.8906685778	-15.4714051897	-56.4192633881	49.843041988	0.515118609563	12.1702437219	0.0822438579304	96.7603209487	147.977539334	51.2172183857
1910	-70.8248056868	-14.3408834176	-56.4839222692	40.3423784439	0.396470827964	10.4838824955	0.0826986890978	101.753711997	126.772051769	25.0183397717
1920	-72.3410335025	-13.9126679324	-58.42836557	34.6587023632	0.391446707575	11.8924252448	0.0807012892223	88.5400277801	147.363510043	58.8234822624
1930	-73.106229026	-13.6334332099	-59.4727958161	34.6587023632	0.391446707575	9.12270658041	0.0580727280895	88.5400277801	157.091062888	68.5510351084
1940	-74.9819037844	-13.3441966106	-61.6377071738	34.6587023632	0.391446707575	6.25463682978	0.0337764854986	88.5400277801	185.177253863	96.6372260831
1950	-73.7062531351	-13.2442915761	-60.4619615589	34.6587023632	0.391446707575	5.25420049142	0.035162479521	88.5400277801	149.426336339	60.8863085588
1960	-73.1982338068	-14.0396245835	-59.1586092234	42.8993196966	0.458480993602	4.90148833355	0.0335530910289	93.56837098	146.081573508	52.5132025277
1970	-71.3501316131	-14.6182968306	-56.7318347826	44.5166949422	0.436955437088	9.05866682583	0.0672473809806	101.879256244	134.706611525	32.8273552812
1980	-71.5956276506	-14.7320794935	-56.8635481571	44.5166949422	0.436955437088	10.1772709901	0.0864698459761	101.879256244	117.697341486	15.8180852426
1990	-70.8575571415	-14.9931127211	-55.8644444204	44.5166949422	0.436955437088	12.7798489083	0.094224203996	101.879256244	135.632336133	33.7530798892
2000	-72.7803953229	-16.3473212693	-56.4330740536	57.9494714388	0.546264421777	12.7798489083	0.094224203996	106.083188157	135.632336133	29.549147976
2010	-72.8103079579	-17.292376894	-55.5179310638	57.9494714388	0.546264421777	22.1450294967	0.179599863303	106.083188157	123.30203982	17.218851663
2020	-72.8103079579	-17.292376894	-55.5179310638	57.9494714388	0.546264421777	22.1450294967	0.179599863303	106.083188157	123.30203982	17.218851663
2030	-72.7993590141	-17.7825958273	-55.0167631868	57.9494714388	0.546264421777	27.0334560395	0.193362653383	106.083188157	139.8070184	33.7238302434
2040	-72.6807795411	-16.7030087683	-55.9777707728	57.9494714388	0.546264421777	16.3010519565	0.129896145862	106.083188157	125.492960921	19.4097727644
2050	-71.404859552	-16.485144586	-54.919714966	48.0232829354	0.508714540179	24.0285455313	0.187499133586	94.4012390888	128.152835012	33.7515959231
2060	-77.3018291167	-15.9469795275	-61.3548495892	32.3321717443	0.403913397763	34.398698367	0.23160804613	80.0472871744	148.521171616	68.4738844418
2070	-72.9199138932	-19.2607580327	-53.6591558606	47.6307591366	0.459198827132	52.0090037909	0.405214852443	103.7257857	128.349204076	24.6234183766
2080	-70.4443176412	-15.5155557842	-54.928761857	32.578194032	0.312363911246	29.9211015717	0.240494607704	104.295639986	124.414854276	20.1192142898
2090	-70.5170169742	-15.4742530779	-55.0427638963	32.578194032	0.312363911246	29.5411431025	0.207426013838	104.295639986	142.417735152	38.1220951658
2100	-69.9562773449	-13.6872826211	-56.2689947238	25.3323440471	0.234615861331	19.0538256849	0.148636898016	107.973706055	128.190415296	20.2167092411
2110	-70.0330800542	-15.320801686	-54.7122783681	37.4569039223	0.383297217407	23.0865675008	0.1778444999	97.7228694111	129.81322174	32.0903523288
2120	-70.3104953043	-15.7793578464	-54.5311374579	42.3187157587	0.4261561277	22.7752560117	0.170046845872	99.3033139922	133.935186477	34.6318724847
2130	-72.5179958775	-17.4626541804	-55.0553416971	42.3187157587	0.4261561277	39.5116898537	0.266576343848	99.3033139922	148.219040307	48.9157263147
2140	-72.5261964335	-16.9187592165	-55.607437217	36.9558330735	0.350089174395	39.5116898537	0.266576343848	105.561199193	148.219040307	42.6578411142
2150	-71.9744192244	-15.8356602127	-56.1387590116	25.488273099	0.283373135328	40.2020196621	0.279532511155	89.9459755403	143.818761889	53.872786349
2160	-69.947836253	-15.3543470109	-54.5934892421	27.9283750191	0.283736614986	32.9701504607	0.257804294253	98.4306344127	127.888290442	29.4576560294
2170	-70.3116703815	-16.1094138426	-54.2022565389	35.4050245923	0.357755358701	32.9701504607	0.257804294253	98.9643445757	127.888290442	28.9239458664
2180	-71.305419275	-15.3930909228	-55.9123283522	35.4050245923	0.357755358701	25.8420433038	0.222682253836	98.9643445757	116.048957017	17.0846124409
2190	-71.3829225047	-15.4857258669	-55.8971966378	36.3303335529	0.358795839119	25.8420433038	0.222682253836	101.256284471	116.048957017	14.7926725455
2200	-71.0575061992	-14.3948926476	-56.6626135516	32.6535321152	0.311285810009	18.7184569175	0.162247913167	104.898877704	115.369477192	10.4705994875
2210	-74.6563571749	-14.4162638943	-60.2400932806	32.6535321152	0.311285810009	18.9064569994	0.187960298685	104.898877704	100.587502423	-4.31137528125
2220	-70.1394099347	-13.9758990496	-56.1635108851	30.6575665951	0.324194325574	16.5569524727	0.116873382989	94.5654016023	141.665724473	47.1003228708
2230	-70.1394099347	-13.9758990496	-56.1635108851	30.6575665951	0.324194325574	16.5569524727	0.116873382989	94.5654016023	141.665724473	47.1003228708
2240	-70.2303540701	-14.1983827531	-56.031971317	30.6575665951	0.324194325574	18.7681227691	0.130540121429	94.5654016023	143.772830633	49.2074290308
2250	-70.8365635553	-14.3275258799	-56.5090376755	30.6575665951	0.324194325574	20.0572615109	0.132832647279	94.5654016023	150.996475051	56.4310734485
2260	-70.6961474048	-14.719298137	-55.9768492677	30.6575665951	0.324194325574	23.9456398469	0.162176883059	94.5654016023	147.651375432	53.0859738294
2270	-70.7147338611	-14.0798072552	-56.6349266059	24.3231142083	0.263737893812	23.9456398469	0.162176883059	92.2245713605	147.651375432	55.4268040712
2280	-70.7147338611	-14.0798072552	-56.6349266059	24.3231142083	0.263737893812	23.9456398469	0.162176883059	92.2245713605	147.651375432	55.4268040712
2290	-71.3372641313	-14.227980846	-57.1092832853	19.3845879009	0.203040784924	30.3886592757	0.200116778583	95.4713995424	151.854629536	56.3832299939
2300	-69.8557991779	-13.7096862314	-56.1461129465	19.3845879009	0.203040784924	25.2277385619	0.178091346343	95.4713995424	141.656172969	46.184773427
2310	-69.7854123979	-13.7589872608	-56.0264251371	19.8749392969	0.205699683308	25.2277385619	0.178091346343	96.6211467964	141.656172969	45.0350261729
2320	-71.2755029956	-15.0887272234	-56.1867757722	29.0635877656	0.258869498422	29.2521671691	0.209244080857	112.271194339	139.799257639	27.5280633001
2330	-71.2262999769	-14.7377294528	-56.488570524	29.0635877656	0.258869498422	25.7442348723	0.20719867236	112.271194339	124.24903393	11.9778395913
2340	-69.7437056564	-12.7153121132	-57.0283935432	20.1086425697	0.203213015514	14.635638883	0.102222943949	98.953516923	143.173717344	44.2202004209
2350	-69.5210621493	-12.7078821793	-56.81317997	20.1086425697	0.203213015514	14.550853201	0.112709287327	98.953516923	129.100747117	30.1472301941
2360	-69.518662512	-12.8159781953	-56.7026843167	17.8491421345	0.172396990645	17.8964380365	0.138401071644	103.535114317	129.308522138	25.7734078204
2370	-69.9226932956	-12.7233603782	-57.1993329174	16.9106981478	0.184662806261	17.8964380365	0.138401071644	91.5760920687	129.308522138	37.7324300691
2380	-69.8550118951	-12.5045891252	-57.3504227698	14.7708222487	0.144099549309	17.9013447222	0.126221012207	102.504291786	141.825393484	39.3211016973
2390	-72.5665832417	-12.5043547961	-60.0622284457	12.393889902	0.150931435679	20.2219779666	0.173344936475	82.1160273624	116.65744831	34.5414209471
2400	-70.8611546287	-12.3445248325	-58.5166297962	15.7804558639	0.141240336766	15.2912595628	0.128888841664	111.72768506	118.639126284	6.91144122492
2410	-72.3937069367	-11.384963704	-61.0087432327	6.25391824162	0.0721666741045	15.2912595628	0.128888841664	86.6593662411	118.639126284	31.9797600433
2420	-72.0232466577	-11.8184839268	-60.2047627309	8.33788217449	0.068099156851	17.5327846932	0.142669523579	122.437377495	122.890889752	0.453512257064
2430	-70.7616316995	-12.0908664897	-58.6707652098	11.0306727527	0.0991342074841	17.5327846932	0.142669523579	111.270095687	122.890889752	11.620794065
2440	-69.7693328223	-13.0454809699	-56.7238518524	14.1428669085	0.149470696242	23.8791537913	0.179914583463	94.6196630119	132.724948315	38.1052853035
2450	-71.0641547673	-13.3013512112	-57.7628035561	14.1428669085	0.149470696242	26.442015926	0.175754861107	94.6196630119	150.448276421	55.8286134087
2460	-70.2427628726	-13.0661212656	-57.1766416069	18.7955750333	0.201851424476	19.4278050023	0.132577476233	93.1158899777	146.539258057	53.4233680796
2470	-71.0526224443	-13.0864170912	-57.9662053531	27.0080016025	0.242797756905	11.418276235	0.0916915975614	111.236619097	124.529144858	13.292525761
2480	-71.3964852786	-13.3800023468	-58.0164829318	28.8741259456	0.325495472658	12.397558083	0.0994402469227	88.708225985	124.67344427	35.9652182854
2490	-70.4703210563	-13.7676250861	-56.7026959701	32.650525542	0.313134663486	12.522682299	0.086504637136	104.269917544	144.763133094	40.4932155496
2500	-71.0129942918	-14.066831214	-56.9461630778	32.650525542	0.313134663486	15.5009058786	0.100342336477	104.269917544	154.480216655	50.2102991104
2510	-74.1643327576	-15.9177740561	-58.2465587015	52.8404279122	0.539697672178	13.6154658556	0.0787454008043	97.9074593726	172.904902591	74.9974432184
2520	-71.4031442035	-16.0948780798	-55.3082661237	52.8404279122	0.539697672178	15.3505453848	0.114706108952	97.9074593726	133.825003089	35.9175437166
2530	-71.2353742767	-14.8743996163	-56.3609746604	41.7979148759	0.407476761266	14.3401482887	0.0950525178659	102.577419988	150.865527927	48.2881079392
2540	-71.2252214352	-13.3402865696	-57.8849348657	22.7444132427	0.209443584143	18.2284467679	0.117158381049	108.594461538	155.588073211	46.9936116721
2550	-70.4409590539	-12.5315890482	-57.9093700057	18.9921322702	0.208120983311	13.9164365004	0.0957970088335	91.2552495572	145.270052477	54.0148029197
2560	-70.4725643851	-11.7523835432	-58.7201808419	15.6557028621	0.167808903723	9.52644509932	0.070474847472	93.2948283122	135.175107731	41.8802794184
2570	-70.3392430358	-12.0602464987	-58.2789965371	19.6149998154	0.188827636173	8.62900043601	0.0662333792974	103.877802068	130.281748078	26.4039460103
2580	-71.0947447438	-12.873011698	-58.2217330458	27.130939181	0.277469416112	9.16072658078	0.0575780825215	97.7799267435	159.100931806	61.3210050628
2590	-71.3820977921	-13.1367375264	-58.2453602656	29.761131167	0.284535714399	9.16072658078	0.0575780825215	104.59541513	159.100931806	54.505516676
2600	-71.0511801749	-12.8244767381	-58.2267034369	26.6586906318	0.264368365723	9.16072658078	0.0575780825215	100.83918535	159.100931806	58.2617464564
2610	-71.3521633209	-13.6545922635	-57.6975710574	35.2446458017	0.377572442083	8.7587911868	0.0615094845557	93.3453871983	142.397408303	49.0520211049
2620	-71.3421480452	-15.1105785241	-56.2315695211	47.2403939999	0.488448675586	11.190138387	0.0834004586351	96.7151644812	134.173583337	37.4584188554
2630	-73.39090972	-16.9599717136	-56.4309380064	66.2480956238	0.682823452201	10.4894230719	0.0759712687859	97.0208264087	138.070921278	41.0500948693
2640	-70.9808678612	-14.6231212356	-56.3577466256	43.1279463878	0.434467907368	10.4894230719	0.0759712687859	99.2661268103	138.070921278	38.8047944678
2650	-72.2148965511	-15.5390485966	-56.6758479545	43.1279463878	0.434467907368	19.6014734398	0.1231945114	99.2661268103	159.10995723	59.8438304195
2660	-71.2063921869	-15.1903927959	-56.015999391	43.1279463878	0.434467907368	16.1310180224	0.107091921671	99.2661268103	150.627776312	51.3616495022
2670	-70.2177570191	-14.4925415898	-55.7252154293	36.9788064519	0.381117325573	15.3513566009	0.110731799786	97.0273560675	138.635483489	41.6081274212
2680	-69.9918340022	-13.3992705631	-56.5925634391	26.147297734	0.279915776503	15.3513566009	0.110731799786	93.4113041454	138.635483489	45.2241793434
2690	-69.8688115164	-13.8495217923	-56.0192897241	26.147297734	0.279915776503	19.8208254808	0.14377521166	93.4113041454	137.859824736	44.4485205907
2700	-70.1088515098	-13.53153069	-56.5773208198	27.1430998047	0.280744054444	15.6815885336	0.106470787789	96.682723552	147.285362109	50.6026385571
2710	-69.8715850719	-12.6696928304	-57.2018922415	21.5316067019	0.203393220835	12.7619177709	0.0966068908876	105.861968327	132.101526647	26.2395583205
2720	-72.667302712	-12.3691359515	-60.2981667605	18.6922780029	0.196152964638	12.5760391673	0.123485660538	95.2943945428	101.842101443	6.54770690043
2730	-69.8606491945	-13.0943710121	-56.7662781824	20.0882046966	0.184475600222	18.4295808914	0.13804521334	108.893559216	133.503947333	24.6103881176
2740	-70.056861246	-13.5683038801	-56.4885573658	18.8395516513	0.177229313755	24.3922792747	0.170574841792	106.300426561	143.00045082	36.7000242584
2750	-71.5263797175	-12.7168882504	-58.809491467	20.4734191937	0.17283808506	14.314300565	0.10492094082	118.454327856	136.42939582	17.9750679641
2760	-71.2384408061	-12.5224273113	-58.7160134948	18.4850670545	0.216580832616	14.314300565	0.10492094082	85.3495059151	136.42939582	51.079889905
2770	-72.736012167	-13.4286263125	-59.3073858545	27.52560955	0.327374950297	14.2162604261	0.11361447855	84.0797670226	125.12718984	41.0474228175
2780	-70.4259691815	-15.0758939176	-55.350075264	36.7113187122	0.349284067577	21.4420537226	0.15287895352	105.104475469	140.25510529	35.1506298211
2790	-70.5113601374	-16.0568020355	-54.4545581019	36.7113187122	0.349284067577	31.1697677264	0.234246129031	105.104475469	133.064174231	27.9596987626
2800	-70.5113601374	-16.0568020355	-54.4545581019	36.7113187122	0.349284067577	31.1697677264	0.234246129031	105.104475469	133.064174231	27.9596987626
2810	-70.832965387	-16.1609075868	-54.6720578002	36.3563036276	0.358857689962	32.5254451184	0.265065712383	101.311201194	122.707100914	21.3958997208
2820	-71.4711833309	-17.7463140489	-53.724869282	36.3563036276	0.358857689962	48.269594311	0.374981140831	101.311201194	128.725391906	27.4141907127
2830	-75.0156688051	-18.8824118218	-56.1332569833	41.9322326493	0.480318216488	53.9092820414	0.398881590594	87.3009417714	135.151090731	47.85014896
2840	-73.6683753619	-19.2469012951	-54.4214740668	45.5618608827	0.495584716564	53.9092820414	0.398881590594	91.9355649194	135.151090731	43.215525812
2850	-72.6133568775	-17.5059471043	-55.1074097732	42.0220564535	0.426233508386	40.1695814092	0.338195952023	98.5892841053	118.776056215	20.18677211
2860	-71.5607135161	-16.724269015	-54.8364445011	42.0220564535	0.426233508386	32.421660264	0.26933620468	98.5892841053	120.376168152	21.7868840469
2870	-70.2070025552	-15.7012894092	-54.5057131461	30.7216886282	0.296428323791	33.6295676509	0.261805768893	103.639518098	128.452355321	24.8128372227
2880	-69.7112328617	-14.7184126202	-54.9928202416	23.2473964192	0.23213697608	31.3567221356	0.244466950887	100.145167787	128.265689991	28.1205222041
2890	-71.5048977458	-16.2581689618	-55.2467287839	23.2473964192	0.23213697608	46.6733487594	0.32540374397	100.145167787	143.432119711	43.2869519237
2900	-71.6881589024	-15.4740113207	-56.2141475817	15.4814861021	0.156470882005	46.6733487594	0.32540374397	98.9416427114	143.432119711	44.4904769996
2910	-71.5858184806	-15.7232409617	-55.8625775189	17.9539432066	0.176310187054	46.6733487594	0.32540374397	101.831570294	143.432119711	41.6005494165
2920	-71.4061502903	-14.0368433873	-57.369306903	17.9539432066	0.176310187054	29.9391452032	0.195631556538	101.831570294	153.038424542	51.2068542474
2930	-70.1912674368	-13.6606715915	-56.5305958453	16.3640992371	0.181420319832	27.746450514	0.211342124003	90.199924971	131.28689155	41.0869665792
2940	-73.6729469457	-14.0613397854	-59.6116071603	9.12426265141	0.108598253958	39.0154939221	0.261639306361	84.0185023135	149.119390602	65.1008882887
2950	-71.7897409766	-12.0237461249	-59.7659948517	9.12426265141	0.108598253958	18.7715787751	0.129617848888	84.0185023135	144.822483448	60.8039811341
2960	-70.6824257612	-12.5862157526	-58.0962100086	14.7263766444	0.131180538148	18.7715787751	0.129617848888	112.260376824	144.822483448	32.5621066239
2970	-69.8811508845	-12.6050589609	-57.2760919235	17.6282597776	0.19035846168	16.0036485572	0.124919092926	92.6056011485	128.112109865	35.5065087164
2980	-70.6616051751	-14.3655831331	-56.296022042	18.6878597415	0.203710380526	32.432973286	0.227884203079	91.737395479	142.32216559	50.5847701112
2990	-71.5949288357	-14.1659861416	-57.4289426941	15.9302609276	0.133453088996	33.2471039453	0.245639734498	119.369742937	135.349046901	15.9793039636
3000	-69.8380818961	-14.9790904723	-54.8589914239	23.961716158	0.233041165096	33.2471039453	0.245639734498	102.821817545	135.349046901	32.5272293556
